Price,24H_Vol,MarketCap,Available Supply,Total Supply,Percent Change 1H,Percent Change 24H,Percent Change 7D,USD Sell,USD Buy,Average,Time,Sentiment
5092.230262,13950641069,89837635509,17642100,17642100,0.03,0.66,1.41,5078.24,5078.24,5078.24,19-04-12-17-34,0.06774236
5092.230262,13950641069,89837635509,17642100,17642100,0.03,0.66,1.41,5078.27,5078.27,5078.27,19-04-12-17-35,0.071566578
5092.230262,13950641069,89837635509,17642100,17642100,0.03,0.66,1.41,5079.63,5079.63,5079.63,19-04-12-17-36,0.071184081
5091.369791,13957099047,89822454984,17642100,17642100,0.01,0.62,1.39,5079.53,5079.53,5079.53,19-04-12-17-37,0.071992991
5091.369791,13957099047,89822454984,17642100,17642100,0.01,0.62,1.39,5079.84,5079.84,5079.84,19-04-12-17-38,0.071992991
5091.369791,13957099047,89822454984,17642100,17642100,0.01,0.62,1.39,5079.84,5079.84,5079.84,19-04-12-17-39,0.069751829
5095.60433,13966633479,89897288539,17642125,17642125,0.09,0.7,1.47,5080.32,5080.32,5080.32,19-04-12-17-40,0.06948592
5095.60433,13966633479,89897288539,17642125,17642125,0.09,0.7,1.47,5083.52,5083.52,5083.52,19-04-12-17-41,0.06948592
5094.474804,13976688076,89877361295,17642125,17642125,0.08,0.66,1.45,5083.37,5083.37,5083.37,19-04-12-17-42,0.073258487
5094.474804,13976688076,89877361295,17642125,17642125,0.08,0.66,1.45,5084.21,5084.21,5084.21,19-04-12-17-43,0.074962173
5094.474804,13976688076,89877361295,17642125,17642125,0.08,0.66,1.45,5083.71,5083.71,5083.71,19-04-12-17-44,0.077138305
5100.719814,13985821229,89987536554,17642125,17642125,0.2,0.79,1.57,5083.61,5083.61,5083.61,19-04-12-17-45,0.077138305
5100.719814,13985821229,89987536554,17642125,17642125,0.2,0.79,1.57,5084.11,5084.11,5084.11,19-04-12-17-46,0.078035262
5101.679551,13995098283,90004468355,17642125,17642125,0.21,0.78,1.59,5084.11,5084.11,5084.11,19-04-12-17-47,0.07709857
5101.679551,13995098283,90004468355,17642125,17642125,0.21,0.78,1.59,5088.96,5088.96,5088.96,19-04-12-17-48,0.079762148
5101.679551,13995098283,90004468355,17642125,17642125,0.21,0.78,1.59,5088.96,5088.96,5088.96,19-04-12-17-49,0.082917228
5101.208033,14021326675,89996149766,17642125,17642125,0.2,0.77,1.58,5088.25,5088.25,5088.25,19-04-12-17-50,0.080596967
5101.208033,14021326675,89996149766,17642125,17642125,0.2,0.77,1.58,5078.92,5078.92,5078.92,19-04-12-17-51,0.082479319
5102.57937,14028280600,90020343076,17642125,17642125,0.22,0.78,1.6,5078.92,5078.92,5078.92,19-04-12-17-52,0.0858091
5102.57937,14028280600,90020343076,17642125,17642125,0.22,0.78,1.6,5064.67,5064.67,5064.67,19-04-12-17-53,0.082616459
5102.57937,14028280600,90020343076,17642125,17642125,0.22,0.78,1.6,5064.67,5064.67,5064.67,19-04-12-17-54,0.086842944
5099.732802,14042718711,89970123563,17642125,17642125,0.17,0.72,1.55,5074.68,5074.68,5074.68,19-04-12-17-55,0.084433306
5099.732802,14042718711,89970123563,17642125,17642125,0.17,0.72,1.55,5073.08,5073.08,5073.08,19-04-12-17-56,0.083094618
5098.514821,14040062440,89948635789,17642125,17642125,0.16,0.68,1.52,5067.21,5067.21,5067.21,19-04-12-17-57,0.081287389
5098.514821,14040062440,89948635789,17642125,17642125,0.16,0.68,1.52,5068.92,5068.92,5068.92,19-04-12-17-58,0.077940669
5098.514821,14040062440,89948635789,17642125,17642125,0.16,0.68,1.52,5059.23,5059.23,5059.23,19-04-12-17-59,0.077940669
5094.105148,14019478234,89871094488,17642175,17642175,0.08,0.59,1.43,5063.85,5063.85,5063.85,19-04-12-18-00,0.079747897
5094.105148,14019478234,89871094488,17642175,17642175,0.08,0.59,1.43,5062.72,5062.72,5062.72,19-04-12-18-01,0.065943344
5091.489342,14012165494,89824945977,17642175,17642175,0.04,0.53,1.37,5061.57,5061.57,5061.57,19-04-12-18-02,0.052572132
5091.489342,14012165494,89824945977,17642175,17642175,0.04,0.53,1.37,5059.88,5059.88,5059.88,19-04-12-18-03,0.056151677
5091.489342,14012165494,89824945977,17642175,17642175,0.04,0.53,1.37,5059.88,5059.88,5059.88,19-04-12-18-04,0.050533344
5087.030441,13892017018,89746281272,17642175,17642175,-0.05,0.44,1.29,5056.01,5056.01,5056.01,19-04-12-18-05,0.050828817
5087.030441,13892017018,89746281272,17642175,17642175,-0.05,0.44,1.29,5054.19,5054.19,5054.19,19-04-12-18-06,0.045127653
5082.098912,13879829088,89659278375,17642175,17642175,-0.15,0.33,1.18,5049.14,5049.14,5049.14,19-04-12-18-07,0.037133073
5082.098912,13879829088,89659278375,17642175,17642175,-0.15,0.33,1.18,5049.23,5049.23,5049.23,19-04-12-18-08,0.046470279
5082.098912,13879829088,89659278375,17642175,17642175,-0.15,0.33,1.18,5053.47,5053.47,5053.47,19-04-12-18-09,0.046470279
5078.993326,13882143484,89604489089,17642175,17642175,-0.21,0.27,1.12,5053.96,5053.96,5053.96,19-04-12-18-10,0.039964681
5078.993326,13882143484,89604489089,17642175,17642175,-0.21,0.27,1.12,5053.96,5053.96,5053.96,19-04-12-18-11,0.038461315
5079.245619,13889489164,89608940071,17642175,17642175,-0.21,0.26,1.12,5053.96,5053.96,5053.96,19-04-12-18-12,0.038461315
5079.245619,13889489164,89608940071,17642175,17642175,-0.21,0.26,1.12,5057.33,5057.33,5057.33,19-04-12-18-13,0.034601635
5079.245619,13889489164,89608940071,17642175,17642175,-0.21,0.26,1.12,5056.98,5056.98,5056.98,19-04-12-18-14,0.034601635
5077.727657,13895121779,89582159919,17642175,17642175,-0.24,0.23,1.09,5055.32,5055.32,5055.32,19-04-12-18-15,0.034680677
5077.727657,13895121779,89582159919,17642175,17642175,-0.24,0.23,1.09,5055.32,5055.32,5055.32,19-04-12-18-16,0.034262838
5077.215987,13888888925,89573132959,17642175,17642175,-0.25,0.21,1.08,5051.24,5051.24,5051.24,19-04-12-18-17,0.030768862
5077.215987,13888888925,89573132959,17642175,17642175,-0.25,0.21,1.08,5055.79,5055.79,5055.79,19-04-12-18-18,0.030402566
5077.215987,13888888925,89573132959,17642175,17642175,-0.25,0.21,1.08,5055.79,5055.79,5055.79,19-04-12-18-19,0.018067623
5075.829862,13897485797,89548805597,17642200,17642200,-0.28,0.19,1.05,5062.01,5062.01,5062.01,19-04-12-18-20,0.028315833
5075.829862,13897485797,89548805597,17642200,17642200,-0.28,0.19,1.05,5063.97,5063.97,5063.97,19-04-12-18-21,0.024934966
5078.725548,13910025600,89599891865,17642200,17642200,-0.22,0.23,1.1,5066.55,5066.55,5066.55,19-04-12-18-22,0.024934966
5078.725548,13910025600,89599891865,17642200,17642200,-0.22,0.23,1.1,5067.94,5067.94,5067.94,19-04-12-18-23,0.021544249
5078.725548,13910025600,89599891865,17642200,17642200,-0.22,0.23,1.1,5067.94,5067.94,5067.94,19-04-12-18-24,0.021544249
5081.113869,13924615023,89642027100,17642200,17642200,-0.17,0.28,1.15,5069.03,5069.03,5069.03,19-04-12-18-25,0.021544249
5081.113869,13924615023,89642027100,17642200,17642200,-0.17,0.28,1.15,5069.06,5069.06,5069.06,19-04-12-18-26,0.024170177
5084.188605,13934850358,89696272204,17642200,17642200,-0.14,0.33,1.21,5069.26,5069.26,5069.26,19-04-12-18-27,0.024170177
5084.188605,13934850358,89696272204,17642200,17642200,-0.14,0.33,1.21,5069.99,5069.99,5069.99,19-04-12-18-28,0.024170177
5084.188605,13934850358,89696272204,17642200,17642200,-0.14,0.33,1.21,5068.42,5068.42,5068.42,19-04-12-18-29,0.024170177
5084.804067,13944900111,89707130311,17642200,17642200,-0.12,0.34,1.22,5068.42,5068.42,5068.42,19-04-12-18-30,0.023895516
5084.804067,13944900111,89707130311,17642200,17642200,-0.12,0.34,1.22,5069.06,5069.06,5069.06,19-04-12-18-31,0.017724774
5086.038353,13946564821,89728905836,17642200,17642200,-0.14,0.35,1.25,5069.37,5069.37,5069.37,19-04-12-18-32,0.019294898
5086.038353,13946564821,89728905836,17642200,17642200,-0.14,0.35,1.25,5068.56,5068.56,5068.56,19-04-12-18-33,0.023290902
5086.038353,13946564821,89728905836,17642200,17642200,-0.14,0.35,1.25,5068.25,5068.25,5068.25,19-04-12-18-34,0.030975817
5086.926073,13976741786,89744567160,17642200,17642200,-0.12,0.37,1.26,5068.57,5068.57,5068.57,19-04-12-18-35,0.030975817
5086.926073,13976741786,89744567160,17642200,17642200,-0.12,0.37,1.26,5067.68,5067.68,5067.68,19-04-12-18-36,0.039675806
5086.926073,13976741786,89744567160,17642200,17642200,-0.12,0.37,1.26,5066.26,5066.26,5066.26,19-04-12-18-37,0.056908661
5088.412113,13976805397,89770784172,17642200,17642200,-0.13,0.39,1.29,5065.36,5065.36,5065.36,19-04-12-18-38,0.057856029
5088.412113,13976805397,89770784172,17642200,17642200,-0.13,0.39,1.29,5065.36,5065.36,5065.36,19-04-12-18-39,0.086224647
5086.049942,13977312197,89729171315,17642212,17642212,-0.18,0.34,1.24,5060.82,5060.82,5060.82,19-04-12-18-40,0.095902067
5086.049942,13977312197,89729171315,17642212,17642212,-0.18,0.34,1.24,5058.82,5058.82,5058.82,19-04-12-18-41,0.109895835
5086.049942,13977312197,89729171315,17642212,17642212,-0.18,0.34,1.24,5058.82,5058.82,5058.82,19-04-12-18-42,0.129286125
5083.275746,13976908116,89680228360,17642212,17642212,-0.25,0.28,1.19,5060.55,5060.55,5060.55,19-04-12-18-43,0.135310354
5083.275746,13976908116,89680228360,17642212,17642212,-0.25,0.28,1.19,5060.55,5060.55,5060.55,19-04-12-18-44,0.14196535
5084.190881,13978735730,89696373370,17642212,17642212,-0.24,0.29,1.21,5059.8,5059.8,5059.8,19-04-12-18-45,0.136353105
5084.190881,13978735730,89696373370,17642212,17642212,-0.24,0.29,1.21,5058.87,5058.87,5058.87,19-04-12-18-46,0.144004831
5084.190881,13978735730,89696373370,17642212,17642212,-0.24,0.29,1.21,5059.42,5059.42,5059.42,19-04-12-18-47,0.152729831
5085.943282,13991559325,89727289606,17642212,17642212,-0.2,0.32,1.24,5059.69,5059.69,5059.69,19-04-12-18-48,0.156010552
5085.943282,13991559325,89727289606,17642212,17642212,-0.2,0.32,1.24,5058.77,5058.77,5058.77,19-04-12-18-49,0.154625712
5084.819549,13987165190,89707464463,17642212,17642212,-0.22,0.3,1.22,5055.23,5055.23,5055.23,19-04-12-18-50,0.170263467
5084.819549,13987165190,89707464463,17642212,17642212,-0.22,0.3,1.22,5055.23,5055.23,5055.23,19-04-12-18-51,0.175851938
5084.819549,13987165190,89707464463,17642212,17642212,-0.22,0.3,1.22,5056.62,5056.62,5056.62,19-04-12-18-52,0.179554084
5082.76044,13979270077,89671137226,17642212,17642212,-0.24,0.25,1.18,5056.62,5056.62,5056.62,19-04-12-18-53,0.174231118
5082.76044,13979270077,89671137226,17642212,17642212,-0.24,0.25,1.18,5056.06,5056.06,5056.06,19-04-12-18-54,0.174231118
5080.770343,13979083229,89636027512,17642212,17642212,-0.28,0.21,1.14,5057.04,5057.04,5057.04,19-04-12-18-55,0.17542729
5080.770343,13979083229,89636027512,17642212,17642212,-0.28,0.21,1.14,5055.74,5055.74,5055.74,19-04-12-18-56,0.169402116
5080.770343,13979083229,89636027512,17642212,17642212,-0.28,0.21,1.14,5055.74,5055.74,5055.74,19-04-12-18-57,0.174432996
5080.586262,13976727620,89632779922,17642212,17642212,-0.23,0.2,1.14,5053.42,5053.42,5053.42,19-04-12-18-58,0.175391539
5080.586262,13976727620,89632779922,17642212,17642212,-0.23,0.2,1.14,5053.42,5053.42,5053.42,19-04-12-18-59,0.172226964
5079.539756,13982086768,89614383275,17642225,17642225,-0.25,0.18,1.12,5054.36,5054.36,5054.36,19-04-12-19-00,0.173660656
5079.539756,13982086768,89614383275,17642225,17642225,-0.25,0.18,1.12,5054.36,5054.36,5054.36,19-04-12-19-01,0.16387431
5079.539756,13982086768,89614383275,17642225,17642225,-0.25,0.18,1.12,5051.91,5051.91,5051.91,19-04-12-19-02,0.145711971
5077.614663,13898624978,89580420342,17642225,17642225,-0.22,0.14,1.08,5053.67,5053.67,5053.67,19-04-12-19-03,0.132512616
5077.614663,13898624978,89580420342,17642225,17642225,-0.22,0.14,1.08,5052.94,5052.94,5052.94,19-04-12-19-04,0.125424754
5075.903969,13845915610,89550239905,17642225,17642225,-0.25,0.1,1.04,5053.64,5053.64,5053.64,19-04-12-19-05,0.116423395
5075.903969,13845915610,89550239905,17642225,17642225,-0.25,0.1,1.04,5055.77,5055.77,5055.77,19-04-12-19-06,0.108876728
5075.903969,13845915610,89550239905,17642225,17642225,-0.25,0.1,1.04,5057.93,5057.93,5057.93,19-04-12-19-07,0.098460061
5077.053099,13844587965,89570513106,17642225,17642225,-0.14,0.12,1.07,5058.15,5058.15,5058.15,19-04-12-19-08,0.09203533
5077.053099,13844587965,89570513106,17642225,17642225,-0.14,0.12,1.07,5058.15,5058.15,5058.15,19-04-12-19-09,0.074619234
5076.113255,13847993657,89553932175,17642225,17642225,-0.16,0.1,1.05,5056.55,5056.55,5056.55,19-04-12-19-10,0.075195969
5076.113255,13847993657,89553932175,17642225,17642225,-0.16,0.1,1.05,5056.55,5056.55,5056.55,19-04-12-19-11,0.070301009
5076.113255,13847993657,89553932175,17642225,17642225,-0.16,0.1,1.05,5059.04,5059.04,5059.04,19-04-12-19-12,0.068809643
5077.208402,13852163732,89573253008,17642225,17642225,-0.09,0.12,1.07,5060.96,5060.96,5060.96,19-04-12-19-13,0.065650302
5077.208402,13852163732,89573253008,17642225,17642225,-0.09,0.12,1.07,5063.11,5063.11,5063.11,19-04-12-19-14,0.06271298
5076.528252,13862005786,89561253639,17642225,17642225,-0.11,0.11,1.06,5063.71,5063.71,5063.71,19-04-12-19-15,0.064188135
5076.528252,13862005786,89561253639,17642225,17642225,-0.11,0.11,1.06,5060.81,5060.81,5060.81,19-04-12-19-16,0.064188135
5076.528252,13862005786,89561253639,17642225,17642225,-0.11,0.11,1.06,5063.09,5063.09,5063.09,19-04-12-19-17,0.061741668
5079.318374,13859877151,89610477607,17642225,17642225,-0.03,0.15,1.11,5063.09,5063.09,5063.09,19-04-12-19-18,0.054568884
5079.318374,13859877151,89610477607,17642225,17642225,-0.03,0.15,1.11,5063.54,5063.54,5063.54,19-04-12-19-19,0.046726939
5079.318374,13859877151,89610477607,17642225,17642225,-0.03,0.15,1.11,5065.06,5065.06,5065.06,19-04-12-19-20,0.059295128
5081.247786,13863752041,89644577695,17642237,17642237,0.01,0.19,1.15,5064.01,5064.01,5064.01,19-04-12-19-21,0.066673528
5081.247786,13863752041,89644577695,17642237,17642237,0.01,0.19,1.15,5064.01,5064.01,5064.01,19-04-12-19-22,0.066673528
5084.541556,13868475353,89702687167,17642237,17642237,0.06,0.24,1.22,5064.48,5064.48,5064.48,19-04-12-19-23,0.07702635
5084.541556,13868475353,89702687167,17642237,17642237,0.06,0.24,1.22,5064.48,5064.48,5064.48,19-04-12-19-24,0.080087574
5087.497708,13864074459,89754840294,17642237,17642237,0.12,0.3,1.28,5063.82,5063.82,5063.82,19-04-12-19-25,0.079783659
5087.497708,13864074459,89754840294,17642237,17642237,0.12,0.3,1.28,5062.75,5062.75,5062.75,19-04-12-19-26,0.085991572
5087.497708,13864074459,89754840294,17642237,17642237,0.12,0.3,1.28,5062.7,5062.7,5062.7,19-04-12-19-27,0.085131656
5084.908193,13852017944,89709155465,17642237,17642237,0.05,0.24,1.23,5062.75,5062.75,5062.75,19-04-12-19-28,0.082631656
5084.908193,13852017944,89709155465,17642237,17642237,0.05,0.24,1.23,5065.02,5065.02,5065.02,19-04-12-19-29,0.085131656
5084.908193,13852017944,89709155465,17642237,17642237,0.05,0.24,1.23,5065.12,5065.12,5065.12,19-04-12-19-30,0.085131656
5084.76373,13858345727,89706606815,17642237,17642237,0.04,0.24,1.22,5065.05,5065.05,5065.05,19-04-12-19-31,0.074161146
5084.76373,13858345727,89706606815,17642237,17642237,0.04,0.24,1.22,5061.87,5061.87,5061.87,19-04-12-19-32,0.076686399
5083.729903,13852772988,89688367798,17642237,17642237,0.02,0.22,1.21,5060.71,5060.71,5060.71,19-04-12-19-33,0.076686399
5083.729903,13852772988,89688367798,17642237,17642237,0.02,0.22,1.21,5060.71,5060.71,5060.71,19-04-12-19-34,0.087231656
5083.729903,13852772988,89688367798,17642237,17642237,0.02,0.22,1.21,5062.1,5062.1,5062.1,19-04-12-19-35,0.080883171
5083.718924,13854362913,89688174095,17642237,17642237,0.02,0.22,1.21,5062.1,5062.1,5062.1,19-04-12-19-36,0.089949331
5083.718924,13854362913,89688174095,17642237,17642237,0.02,0.22,1.21,5061.58,5061.58,5061.58,19-04-12-19-37,0.084306782
5082.972445,13850549906,89675004541,17642237,17642237,-0.02,0.21,1.19,5061.24,5061.24,5061.24,19-04-12-19-38,0.07909776
5082.972445,13850549906,89675004541,17642237,17642237,-0.02,0.21,1.19,5060.89,5060.89,5060.89,19-04-12-19-39,0.072634472
5082.972445,13850549906,89675004541,17642237,17642237,-0.02,0.21,1.19,5061.1,5061.1,5061.1,19-04-12-19-40,0.075688669
5083.492417,13857071913,89684244089,17642250,17642250,-0.01,0.22,1.2,5060.48,5060.48,5060.48,19-04-12-19-41,0.08690859
5083.492417,13857071913,89684244089,17642250,17642250,-0.01,0.22,1.2,5062.02,5062.02,5062.02,19-04-12-19-42,0.0913812
5083.427814,13855318148,89683104353,17642250,17642250,0,0.22,1.21,5062.52,5062.52,5062.52,19-04-12-19-43,0.096395294
5083.427814,13855318148,89683104353,17642250,17642250,0,0.22,1.21,5062.68,5062.68,5062.68,19-04-12-19-44,0.096395294
5083.427814,13855318148,89683104353,17642250,17642250,0,0.22,1.21,5062.24,5062.24,5062.24,19-04-12-19-45,0.088206597
5082.603556,13860530604,89668562593,17642250,17642250,-0.02,0.2,1.19,5062.24,5062.24,5062.24,19-04-12-19-46,0.088345736
5082.603556,13860530604,89668562593,17642250,17642250,-0.02,0.2,1.19,5060.12,5060.12,5060.12,19-04-12-19-47,0.093571708
5081.819788,13843261866,89654735156,17642250,17642250,-0.02,0.2,1.17,5060.12,5060.12,5060.12,19-04-12-19-48,0.092051418
5081.819788,13843261866,89654735156,17642250,17642250,-0.02,0.2,1.17,5059.59,5059.59,5059.59,19-04-12-19-49,0.095303969
5081.819788,13843261866,89654735156,17642250,17642250,-0.02,0.2,1.17,5060.81,5060.81,5060.81,19-04-12-19-50,0.095126794
5080.522533,13853364395,89631848660,17642250,17642250,-0.04,0.17,1.15,5060.89,5060.89,5060.89,19-04-12-19-51,0.097758373
5080.522533,13853364395,89631848660,17642250,17642250,-0.04,0.17,1.15,5059.83,5059.83,5059.83,19-04-12-19-52,0.083679426
5079.442415,13856602158,89612792938,17642250,17642250,-0.02,0.16,1.13,5059.63,5059.63,5059.63,19-04-12-19-53,0.081910058
5079.442415,13856602158,89612792938,17642250,17642250,-0.02,0.16,1.13,5059.63,5059.63,5059.63,19-04-12-19-54,0.078718569
5079.442415,13856602158,89612792938,17642250,17642250,-0.02,0.16,1.13,5058.48,5058.48,5058.48,19-04-12-19-55,0.079565005
5078.210021,13856624550,89591050743,17642250,17642250,-0.05,0.13,1.1,5059.24,5059.24,5059.24,19-04-12-19-56,0.080090168
5078.210021,13856624550,89591050743,17642250,17642250,-0.05,0.13,1.1,5058.48,5058.48,5058.48,19-04-12-19-57,0.067431653
5076.785525,13862283254,89565919432,17642250,17642250,-0.05,0.11,1.08,5058.34,5058.34,5058.34,19-04-12-19-58,0.068172661
5076.785525,13862283254,89565919432,17642250,17642250,-0.05,0.11,1.08,5057.5,5057.5,5057.5,19-04-12-19-59,0.061140481
5076.785525,13862283254,89565919432,17642250,17642250,-0.05,0.11,1.08,5055.17,5055.17,5055.17,19-04-12-20-00,0.050814394
5075.545506,13858024218,89544296473,17642300,17642300,-0.07,0.09,1.05,5052.65,5052.65,5052.65,19-04-12-20-01,0.049308642
5075.545506,13858024218,89544296473,17642300,17642300,-0.07,0.09,1.05,5048.88,5048.88,5048.88,19-04-12-20-02,0.043487828
5073.599874,13798805781,89509971048,17642300,17642300,-0.11,0.05,1.02,5048.88,5048.88,5048.88,19-04-12-20-03,0.041274685
5073.599874,13798805781,89509971048,17642300,17642300,-0.11,0.05,1.02,5045.96,5045.96,5045.96,19-04-12-20-04,0.04723614
5073.599874,13798805781,89509971048,17642300,17642300,-0.11,0.05,1.02,5045.12,5045.12,5045.12,19-04-12-20-05,0.058084596
5069.85878,13737722562,89443969557,17642300,17642300,-0.18,-0.02,0.94,5044.64,5044.64,5044.64,19-04-12-20-06,0.046140152
5069.85878,13737722562,89443969557,17642300,17642300,-0.18,-0.02,0.94,5043.09,5043.09,5043.09,19-04-12-20-07,0.051387105
5067.707386,13730383282,89406014011,17642300,17642300,-0.22,-0.05,0.9,5042.76,5042.76,5042.76,19-04-12-20-08,0.048669713
5067.707386,13730383282,89406014011,17642300,17642300,-0.22,-0.05,0.9,5042.38,5042.38,5042.38,19-04-12-20-09,0.052211225
5067.707386,13730383282,89406014011,17642300,17642300,-0.22,-0.05,0.9,5044.81,5044.81,5044.81,19-04-12-20-10,0.049726477
5065.571904,13733792936,89368339205,17642300,17642300,-0.26,-0.1,0.86,5045.6,5045.6,5045.6,19-04-12-20-11,0.057259038
5065.571904,13733792936,89368339205,17642300,17642300,-0.26,-0.1,0.86,5045.2,5045.2,5045.2,19-04-12-20-12,0.053118687
5064.449007,13732654932,89348528719,17642300,17642300,-0.3,-0.1,0.83,5045.09,5045.09,5045.09,19-04-12-20-13,0.04836463
5064.449007,13732654932,89348528719,17642300,17642300,-0.3,-0.1,0.83,5045.26,5045.26,5045.26,19-04-12-20-14,0.04836463
5064.449007,13732654932,89348528719,17642300,17642300,-0.3,-0.1,0.83,5045.63,5045.63,5045.63,19-04-12-20-15,0.047179456
5063.465795,13729813122,89331182602,17642300,17642300,-0.32,-0.12,0.82,5045.63,5045.63,5045.63,19-04-12-20-16,0.045627104
5063.465795,13729813122,89331182602,17642300,17642300,-0.32,-0.12,0.82,5046.27,5046.27,5046.27,19-04-12-20-17,0.042145623
5063.465795,13729813122,89331182602,17642300,17642300,-0.32,-0.12,0.82,5045.55,5045.55,5045.55,19-04-12-20-18,0.042145623
5064.462591,13730484923,89348768367,17642300,17642300,-0.32,-0.09,0.84,5045.02,5045.02,5045.02,19-04-12-20-19,0.042145623
5064.462591,13730484923,89348768367,17642300,17642300,-0.32,-0.09,0.84,5045.02,5045.02,5045.02,19-04-12-20-20,0.053912745
5063.788901,13726716342,89336943700,17642312,17642312,-0.34,-0.1,0.82,5039.6,5039.6,5039.6,19-04-12-20-21,0.049236835
5063.788901,13726716342,89336943700,17642312,17642312,-0.34,-0.1,0.82,5039.5,5039.5,5039.5,19-04-12-20-22,0.052561688
5063.788901,13726716342,89336943700,17642312,17642312,-0.34,-0.1,0.82,5040.7,5040.7,5040.7,19-04-12-20-23,0.053117244
5066.791392,13737814308,89389914573,17642312,17642312,-0.3,-0.02,0.88,5040.7,5040.7,5040.7,19-04-12-20-24,0.048870534
5066.791392,13737814308,89389914573,17642312,17642312,-0.3,-0.02,0.88,5041.03,5041.03,5041.03,19-04-12-20-25,0.061874197
5068.228506,13736071559,89415268582,17642312,17642312,-0.27,0.01,0.91,5039.08,5039.08,5039.08,19-04-12-20-26,0.059783911
5068.228506,13736071559,89415268582,17642312,17642312,-0.27,0.01,0.91,5039.08,5039.08,5039.08,19-04-12-20-27,0.068672799
5068.228506,13736071559,89415268582,17642312,17642312,-0.27,0.01,0.91,5039.08,5039.08,5039.08,19-04-12-20-28,0.077099441
5066.055342,13731674282,89376928954,17642312,17642312,-0.34,-0.02,0.87,5038.98,5038.98,5038.98,19-04-12-20-29,0.080841947
5066.055342,13731674282,89376928954,17642312,17642312,-0.34,-0.02,0.87,5039,5039,5039,19-04-12-20-30,0.080841947
5062.62941,13730481396,89316487599,17642312,17642312,-0.4,-0.08,0.8,5038.55,5038.55,5038.55,19-04-12-20-31,0.07735111
5062.62941,13730481396,89316487599,17642312,17642312,-0.4,-0.08,0.8,5037.65,5037.65,5037.65,19-04-12-20-32,0.079694623
5062.62941,13730481396,89316487599,17642312,17642312,-0.4,-0.08,0.8,5037.63,5037.63,5037.63,19-04-12-20-33,0.078216128
5053.405889,13759102756,89153763358,17642312,17642312,-0.6,-0.24,0.62,5035.96,5035.96,5035.96,19-04-12-20-34,0.081800358
5053.405889,13759102756,89153763358,17642312,17642312,-0.6,-0.24,0.62,5035.24,5035.24,5035.24,19-04-12-20-35,0.081800358
5058.706172,13774985865,89247272599,17642312,17642312,-0.49,-0.14,0.72,5034.52,5034.52,5034.52,19-04-12-20-36,0.092015411
5058.706172,13774985865,89247272599,17642312,17642312,-0.49,-0.14,0.72,5033.17,5033.17,5033.17,19-04-12-20-37,0.092947311
5058.706172,13774985865,89247272599,17642312,17642312,-0.49,-0.14,0.72,5028.26,5028.26,5028.26,19-04-12-20-38,0.098262686
5067.813021,13753284606,89407938473,17642312,17642312,-0.31,0.07,0.9,5026.41,5026.41,5026.41,19-04-12-20-39,0.096666942
5067.813021,13753284606,89407938473,17642312,17642312,-0.31,0.07,0.9,5032.39,5032.39,5032.39,19-04-12-20-40,0.096240096
5060.508352,13766463789,89279386029,17642375,17642375,-0.45,-0.07,0.76,5034.71,5034.71,5034.71,19-04-12-20-41,0.10163401
5060.508352,13766463789,89279386029,17642375,17642375,-0.45,-0.07,0.76,5035.11,5035.11,5035.11,19-04-12-20-42,0.097549951
5060.508352,13766463789,89279386029,17642375,17642375,-0.45,-0.07,0.76,5033.85,5033.85,5033.85,19-04-12-20-43,0.090296654
5058.084872,13768358193,89236630097,17642375,17642375,-0.47,-0.09,0.71,5033.85,5033.85,5033.85,19-04-12-20-44,0.090296654
5058.084872,13768358193,89236630097,17642375,17642375,-0.47,-0.09,0.71,5033.04,5033.04,5033.04,19-04-12-20-45,0.090296654
5057.466939,13780190815,89225728287,17642375,17642375,-0.48,-0.1,0.7,5032.81,5032.81,5032.81,19-04-12-20-46,0.095058559
5057.466939,13780190815,89225728287,17642375,17642375,-0.48,-0.1,0.7,5032.71,5032.71,5032.71,19-04-12-20-47,0.095058559
5057.466939,13780190815,89225728287,17642375,17642375,-0.48,-0.1,0.7,5032.81,5032.81,5032.81,19-04-12-20-48,0.092366251
5057.568677,13776976453,89227523181,17642375,17642375,-0.45,-0.06,0.7,5033.8,5033.8,5033.8,19-04-12-20-49,0.086470966
5057.568677,13776976453,89227523181,17642375,17642375,-0.45,-0.06,0.7,5036.53,5036.53,5036.53,19-04-12-20-50,0.086542076
5054.989746,13776573133,89182024726,17642375,17642375,-0.5,-0.11,0.65,5036.53,5036.53,5036.53,19-04-12-20-51,0.086542076
5054.989746,13776573133,89182024726,17642375,17642375,-0.5,-0.11,0.65,5036.53,5036.53,5036.53,19-04-12-20-52,0.082366651
5054.989746,13776573133,89182024726,17642375,17642375,-0.5,-0.11,0.65,5031.42,5031.42,5031.42,19-04-12-20-53,0.086673767
5054.564637,13774993696,89174524783,17642375,17642375,-0.47,-0.1,0.64,5029.51,5029.51,5029.51,19-04-12-20-54,0.07869405
5054.564637,13774993696,89174524783,17642375,17642375,-0.47,-0.1,0.64,5029.51,5029.51,5029.51,19-04-12-20-55,0.081534959
5054.424682,13778945131,89172055654,17642375,17642375,-0.47,-0.1,0.64,5032.67,5032.67,5032.67,19-04-12-20-56,0.08226833
5054.424682,13778945131,89172055654,17642375,17642375,-0.47,-0.1,0.64,5034.02,5034.02,5034.02,19-04-12-20-57,0.077881438
